sentence1,label
John stood up from the bench. John destroyed his duffle bag. John put on the shoes. John closed up his duffle bag. John played football.,0
Mary closed the door to her room. Mary grabbed her guitar and sat down. Mary unplugged the clock from the power outlet. Mary heard the clock alarm rang. Mary played a song with the guitar.,0
John took out an apple and a banana from the fridge. John peeled and sliced the banana. The apple rolled off the counter onto the dirty floor. John picked up the apple and rinsed it under the tap. John cut the apple into small pieces. John mixed the apple and the banana in a bowl.,1
Ann ate an apple. Ann opened the oven. Ann put the cake in the oven. Ann put away the pan. Ann took out the cake and ate it with a spoon.,1
Tom had to assemble his bicycle. Tom grabbed the wrench. Tom dropped the wrench on his foot and had to go to the emergency room. Tom put the bike together with the wrench and screwdriver. Tom rode the bike around the yard.,0
Tom did not own a hair dryer. Tom turned on the shower and got in. Tom decided to bleach his bathtub to kill the germs after finishing his shower. Tom threw away an empty shampoo bottle. Tom looked in the mirror and combed his hair.,1
"Mike decides to repair bicycle. Mike opens his toolbox. Mike takes out hammer, and wrench. Mike burns the rope into ashes. Mike ties rope to the bucket.",0
John put towel in bathroom. John smashed his hair dryer into little pieces. John took a bath in bathtub. John used hair dryer after having soap bath. John used mirror while brushing his teeth.,0
Ann sold her laptop computer. Ann decided to save information for her business on her laptop computer. Ann used some scissors to cut out some coupons from magazines for a vegetarian restaurant because she did not eat meat. Ann grabbed a pencil and wrote down what she wanted to order at the restaurant. Ann drove to the vegetarian restaurant to buy her order.,0
Mary found the water was cut out. Mary grabbed the shampoo and got into the shower. Mary lathered herself with soap. Mary grabbed her towel and got out the shower. Mary used the hair dryer.,0
"Tom tried to open the hood of the car, but it was jammed. Tom checked the oil with the dipstick. Tom closed the hood of the car. Tom went inside the car and opened the glove box. Tom wrote down the date of maintenance in the record book.",0
"Lee picked up all the towels and put them in the hamper. Lee grabbed some cleaner and a paper towel and cleaned the large mirror. Lee put some cleanser in the bathtub, sink, and toilet and cleaned them, one after another. After rinsing the cleanser, Lee wiped down all the counters and walls. Lee swept the floor and got the mop and bucket and cleaned the floor.",1
Mary tripped on the carpet as she was rushing to answer the phone. Mary turned off the radio so she could hear the caller. Mary sat in a chair and talked to the caller for a few minutes. Mary got off the phone and put on her necklace. Mary put on her eyeglasses and walked out the door.,1
John filled up a bathtub with water. John took the soap bar and washed himself. John washed his socks in the bathtub. John looked for the bleach but found he had none. John used the bleach on his socks.,0
Mike wanted to repair his car. Mike went to his shop. Mike put a new motor in his car. Mike finished later in the day. Mike drove the car around.,1
Tom got in the car and backed it out of the garage. Tom walked back into the garage and began picking up items on the floor. Tom put the items in boxes and put the boxes on shelves above the work station. Tom picked up the tools that were on the work station and put them into the toolbox. Tom swept out the garage and drove the car back in.,1
Ann took a box out of the car and into the garage. Ann bought a new drill and wrench set for her husband as birthday present. Ann left the box inside her trunk. Ann set the box down behind the bicycle. Ann went back out to the car to get her other packages.,0
John rode his skateboard to the park. John swung on the swings. John threw his football in the air. John poured all the water out of this water bottle under a tree. John drank the water from the bottle.,0
Ann turned on the desktop computer. Ann sat down in her chair. Ann picked up her pen. Ann wrote her paper in the notebook because the keyboard was broken. Ann turned off the desktop computer.,1
Ann dumped everything from the duffel bag. Ann rummaged through the duffel bag. Ann threw the water bottle into the trash. Ann popped the volleyball. Ann threw the volleyball over the fence.,0
"Ryan was getting ready for work. Ryan took off his pajamas. Ryan used the toilet. Ryan took a shower. Ryan got out of the shower, dried off with a bath towel. Ryan blow dried his hair and got dressed.",1
"Lee put the turkey, bread, and onion into the fridge. Lee put slices of turkey on the bread. Lee cut up the onion and put slices of it on the bread with the turkey. Lee put the 2nd piece of bread on the turkey and onion. Lee started to eat the sandwich.",0
Tom sat on a see-saw. Tom saw a water fountain about 50 feet away. Tom asked Ann to toss him his water bottle. Tom saw Ann get the water bottle out of the duffle bag and threw it to him. Tom asked Ann to toss him his volleyball.,1
Lee was hungry. Lee walked to the refrigerator. There were sandwiches. Lee ate a turkey sandwich. Lee also had chips.,1
John looked out the window of his house. John then sat on his couch in the living room. John unplugged the phone. John chatted on the phone for a longtime. John hang up the phone and left the room.,0
Ann put the shorts and socks in the washing machine. Ann poured the detergent into the washing machine. Ann filled up the bathtub with water. Ann turned on the washing machine. Ann put all the clothes in the bathtub.,0
Ann removed the bulb from a lamp that was sitting on the table. Ann plugged a lamp that was sitting on the table into the power outlet. Ann turned on the light switch to turn on the lamp. Ann sat down at the table. Ann begin to shuffle some playing cards.,0
Ann lent her skateboard to Bill. Ann went to sit on the see-saw. Ann drank from a water bottle. Ann noticed some people were playing frisbee. Ann asked if she could join the frisbee game.,1
Ann put on her shoes. Ann rode her skateboard to the park. Ann played on the see-saw. Ann picked up her water bottle. Ann drank from the water bottle.,1
John was sitting on the couch. John looked out of the window. John left his house through the back door. John stood up and opened the door. The man greeted John and entered the house.,0
Ann put the towel in the washing machine. Ann placed the pants on top of the towel. Ann turned on the washing machine. Ann spilled the bleach in the sink. Ann used the faucet to clean up bleach.,1
John wanted to go fly his radical new kite at the park. John put on some shorts and threw his duffel bag over his shoulder. John decided to ride his skateboard to the park to get some exercise. John arrived at the park on his moped. John sat down on the bench and called his friends to come out to the park.,0
John got the ice cream out of the fridge. John sliced a piece of cake. John got his plate out of the cabinet but it fell and smashed. John threw the pieces of plate into the dustbin. John put ice cream and cake onto his plate and ate it.,0
Ann opened the fridge and took out the ingredients to make a cake. Ann turned on the oven to get it pre-heated to the proper temperature. Ann greased the pan and poured the cake batter into it. Ann put the cake in the oven and set the kitchen timer for 35 minutes. Ann turned on the oven to 350 degrees.,0
Ryan opened the medicine cabinet to look for his medication. Ryan could not find the medicine so he opened the cabinet door on the other side. Ryan was still unable to find the medication so he opened the top drawer next to the sink. Ryan moved a few washcloths that were on the top of everything. Ryan found his medication in the drawer next to a brush.,1
"Tom was ready to prepare cake. Tom put the egg, milk and butter to a bowl. Tom used a spoon to mix them. Tom baked the cake in the oven. Tom get the cake out and put into the fridge.",1
John arrived home and took off his shoes. John broke the radio. John set the alarm on the clock. John opened the window. John listened to the radio.,0
Tom donated his suitcase to a charity shop. Tom packed his shoes in his suitcase. Tom put his gloves in his backpack. Tom broke the umbrella in half. Tom put his backpack on his back.,0
"Ann searched the Internet to look for a new car. Ann visited a bad link and infected her computer with a virus, rendering it not booting. Ann cut out pictures of her favorite cars from a magazine. Ann used her keyboard to type her favorite names of cars into websites. Ann found the car of her dreams using her desktop computer.",0
Mary was reading a magazine. Mary went to her desktop computer. Mary printed a document in blue ink. Mary went to the copier to make 10 copies. Mary used scissors to trim the copies.,1
Ann put the football in the duffle bag. Ann put the duffle bag in her room. Ann went outside and played in the sandbox. Ann brushed the sand off her shorts. Ann threw the football over the fence.,0
John throws the banana in the garbage. John puts the sliced banana on a plate. John turns the oven on. John takes out ice-cream and closes the fridge. John puts ice-cream on the sliced banana.,0
Lee opened the refrigerator door and took out a carton of milk. Lee closed the refrigerator door and set the milk on the counter. Lee opened the cupboard door and took out a glass. Lee closed the cupboard door and put the glass on the counter. Lee opened the milk and poured some into the glass.,1
John set the table. John turned on the table lamp. John picked up a pen. John wrote in his notebook. John put the notebook in the drawer.,1
Ann turned on the faucet. Ann tossed her pants in the washing machine. Ann filled the washing machine with water. Ann added her towel in the washing machine. Ann poured bleach in the water.,1
Ann went to the park to ride a see-saw. Ann gave the tennis ball to one of the kids at the park who is about to leave. Ann played volleyball with some kids at the park. Ann picked up a duffle bag. Ann went by the fence of the park to check if her mom was there.,1
Lee sat on the park bench as he was thinking about what games he wanted to play. Lee set his duffle bag on the ground and got out his shorts and shoes. Lee played frisbee near the swings. Lee then played in the skateboard area. Lee rested by the tree and drank from his water bottle.,1
Ryan found his medicine in the cabinet. Ryan could not find the medicine so he opened the cabinet door on the other side. Ryan was still unable to find the medication so he opened the top drawer next to the sink. Ryan moved a few washcloths that were on the top of everything. Ryan found his medication in the drawer next to a brush.,0
Tom sat on the wooden chair in his kitchen. Tom left the kitchen and turned on the copier. Tom took out a pair of scissors to cut out the party invitations. Tom put blue ink in the printer but accidentally spilled the ink and ruined his notebook. Tom cleaned up the ink and notebook.,1
John put the cereal on the counter. John threw the cereal into the dustbin. John threw the watermelon into the dustbin. John cut the watermelon with a knife. John put the watermelon in a cup.,0
Tom's bike had a flat tire. Tom took a wrench and a screwdriver from the toolbox. Tom used the wrench and the screwdriver to take off the flat tire. Tom put on a new tire and pumped air into it. Tom rode the bike to the park.,1
Tom stood next to the counter and put some ice cubes in a glass. Tom took a swig from his warm drink. Tom opened the refrigerator and took out an egg from the full carton and some bacon. Tom got a spoon out of the drawer to stir his iced tea. Tom began cooking the bacon while drinking his iced tea.,0
Mary took off her shorts. Mary grabbed the shampoo and got into the shower. Mary lathered herself with soap. Mary grabbed her towel and got out the shower. Mary used the hair dryer.,1
John put the peeled banana on a plate. John sliced the banana in half with a knife. John opened the fridge. John took out ice cream from the fridge. John added scoops of ice cream in between the banana halves.,1
Ann took a box from the shelf. Ann took a screwdriver out of the box. Ann pushed the lawnmower to the table. Ann took the lawnmower apart with the screwdriver. Ann put the parts in a bucket.,1
"Mary was getting ready to go for a bicycle ride. Mary wanted to straighten up the garage before she went. Mary went into the garage and filled a bucket with water. Mary put a screwdriver, a rope, and a small box of staples in the bucket. Mary put the bucket on a shelf and got on her bicycle and rode away.",0
Ann opened the door and entered the room at night. Ann turned on the light switch. Ann looked at the clock. Ann sat by the table. Ann wrote in her notebook.,1
Ann rode her bike to the local park. Ann took a blanket out of her backpack and set it on the grass. Ann took out the book and gave it to a little girl who left right away. Ann packed her book and blanket back into her backpack. Ann got on her bike and started to ride home.,0
John grabbed the pan. John put melted butter in the pan. John put the bacon in the pan. John turned on the stove. John ate the bacon with a fork.,1
Ann turned on the oven. Ann poured cake batter into a pan. Ann cut an apple into small pieces. Ann mixed the apple pieces into the cake batter. Ann baked the cake in the oven.,1
John takes the banana out of the fridge and slices it with a knife. John puts the sliced banana on a plate. John turns the oven on. John takes out ice-cream and closes the fridge. John puts ice-cream on the sliced banana.,1
Mary put the chair and sofa near the table. Mary threw the television out of the window. Mary turned on the lamp. Mary took a book off the shelf. Mary started reading the book.,1
"Ann put the pants and towel in the washing machine. Ann turned the washing machine on. Ann turned on the faucet, and filled the sink with water. Ann put bleach in the water. Ann used the brush to clean the sink.",1
Ann threw the towel away. Ann looked at the frisbee flying in the air. Ann rolled onto her side on her towel. Ann watched people playing basketball. Ann got up and picked up the towel.,0
Tom sat on the chair. Tom took the notebook. Tom drew an apple with the pencil. Tom cut the drawings with scissors. Tom making the copier of his drawings.,1
"John was hungry so he looked into the fridge. John decided to get a piece of cake. John put the cake in a bowl. John poured himself a glass of milk, as well. John ate the cake.",1
Tom took a sledgehammer and destroyed his bicycle. Tom used his chainsaw to cut up old boards from the bathroom being remodeled. Tom grabbed scissors to cut out a piece of paper in the shape of a heart for his wife. Tom then took his bicycle to the store to buy a snack. Tom brought the box of cookies home from the store.,0
Ann unplugged the radio from the power outlet. Ann smashed the radio on the floor. Ann put the candle away. Ann sat in a chair. Ann turned to the news station on the radio.,0
"Mary happily walked into the park full of flowers. Mary picked a yellow rose from the rose plant. Mary smelled the rose happily. Mary gave the yellow rose to her sister. Mary tried to pick a few more roses, but she was not allowed to pick the flowers in park.",1
Ann wanted to mow the grass on her lawnmower. The lawnmower broke down. Ann got a hammer and a drill to fix it. Ann rode her bicycle to get gas for it. Ann invited a mechanic to look at the lawnmower.,1
Lee took his toothbrush out of the toothbrush holder. Lee unscrewed the cap from the toothpaste tube. Lee tried to squeeze the tube but there was no toothpaste remaining. Lee replaced the cap on the toothpaste tube. Lee brushed his teeth. Lee rinsed his mouth with water.,0
Ann ate an apple. Ann opened the oven. Ann cut the apple in pieces. Ann put away the pan. Ann took out the cake and ate it with a spoon.,0
John put on his eyeglasses. John sat in his chair. John took out his scissors. John used the phone to consult with his mentor. John used the scissors to perform the operation.,1
Mary opened the door and walked into the room. Mary sat down on the carpet and put a magazine into the dust bin. Mary plugged her guitar into the power outlet. Mary played electric guitar for five minutes. Mary hang the guitar on the wall.,1
Mary takes her dinner out of the microwave. Mary throws the dinner on the ground. Mary is now full and cannot eat any more. Mary has a cup of water. Mary puts her crockery into the sink. Mary puts the pizza back into the freezer.,0
"John decided he would make a birthday cake for his girlfriend. John got a bowl from the cabinet and set it on the counter. John opened the fridge and accidentally made the eggs fall and break. John saw a donut in the fridge, took it out and ate it. John finished mixing the ingredients in the bowl with a big spoon.",0
Tom hard boiled the egg. Tom cut up the egg. Tom cut up the cucumber. Tom mixed the egg and the cucumber. Tom ate the cucumber and egg salad.,1
Ann got three eggs out of the refrigerator. Ann grabbed a bowl from the cupboard. Ann cracked the eggs into the bowl. Ann picked up the eggs and put them back in the carton. Ann used a fork to beat the eggs.,0
Mary took out the lamp from its package. Mary smashed the lamp on the floor. Mary turned the lamp on. Mary sat down in the chair. Mary turned on the television.,0
Tom took wrench from toolbox. Tom took tester from the cupboard. Tom used both wrench and tester to repair motorbike. Tom welded shut the dome screws. Tom cleaned the inside part and fixed the dome.,0
Mary turned on the table lamp. Mary took out her pencil and notebook. Mary drew heart shapes on all the pages of her notebook with a pencil. Mary threw away her drawings. Mary glued the heart shaped drawings on her book.,0
Ann opened the trunk of the car. Ann put the bicycle in the trunk. Ann cut the rope into many small pieces. Ann rode the bicycle home. Ann closed the trunk of the car.,0
John sat on the bench. John put the baseball in his duffle bag. John got up and went to the soccer field. John saw the soccer ball fly by above his head. John kicked the soccer ball.,0
"John sat down at a table and turned on his table lamp. John then put a box filled with one pen, a pair of scissors and a notebook onto his table. John used the pen to write inside his notebook. John took his scissors out of the box and cut the box into lots of tiny pieces. John put away the scissors, pen and notebook into a drawer.",1
Lee sat on the bench. Lee watched the leaves fall off the tree. Lee took a water bottle out of the duffle bag. Lee finished the water bottle. Lee played basketball.,1
Ann climbed the tree. Ann jumped off the tree. Ann tossed the frisbee into the lake. Ann tied her shoes. Ann tossed the frisbee to her friend.,0
Tom looked in the mirror. Tom found his shampoo bottle. Tom took a shower. Tom unplugged the hair dryer. Tom used the hair dryer to dry his hair.,0
Ann sliced the roast with the long knife. Ann used the cutting board to slice the cheese. Ann served Brad hot milk in the black mug. Brad added instant cocoa mix to the hot milk in the black mug. Brad enjoyed drinking hot chocolate in the blue mug.,0
John closed and locked the front door of his house. John plugged in his TV into the power outlet. John turned on his TV. John picked up his notebook from the kitchen counter. John placed his notebook on the coffee table.,1
Tom was packing his suitcase. Tom put his hat in the suitcase. Tom added his gloves to the suitcase. Tom looked for his shoes. Tom put on his shoes.,1
Mary tripped on the carpet as she was rushing to answer the phone. Mary suffered a bad injury and fell unconscious. Mary sat in a chair and talked to the caller for a few minutes. Mary got off the phone and put on her necklace. Mary put on her eyeglasses and walked out the door.,0
Tom opens the fridge. Tom takes out a plate. Tom keeps egg and cake on the plate. Tom is allergic to dairy. Tom drinks some milk.,0
Mary pulled the chair away from the table. Mary sat in the chair and opened the laptop. Mary selected some documents on the laptop to print. Mary jammed the printer and it sputtered to a halt. Mary grabbed the freshly printed documents and stapled them together with the stapler.,0
Ann got dressed for the beach and put on her favorite flip-flops. Ann unplugged the radio from the power outlet and put batteries in it. Ann blew out the scented candle she had burning in the kitchen. Ann took her beach chair out of the closet. Ann picked up her tote bag and headed out the door to the beach.,1
Mary sliced the apple. Mary mixed the apple with sugar. Mary made an apple pie. Mary dropped her donut in a sink full of water. Mary put the apple pie in a box.,1
Sally closed the oven door. Sally placed a pizza in the oven. Sally opened the cabinet above the sink. Sally took down a knife and a plate. Sally sliced a cucumber for dinner.,0
Tom has an axe in his hand. Tom also has a hammer. Tom leaves the drill behind because he cannot carry it. Tom uses the hammer on his car. Tom ties his bicycle to a tree with a rope.,1
John turned on the oven. John put the cake in the oven. John got the ice cream out. John put some ice cream in a red bowl. John put the red bowl in the oven.,0
Ann was playing basketball. Ann went to the bench. Ann grabbed her towel. Ann threw the basketball to her teammate. Ann sat down on the couch.,0
John sat down at his desk and turned on the table lamp. John picked up the bottle of blue ink from the desk but it spilled all over the fax machine. John threw away the fax machine because it was ruined. John sat down at the desk again. John faxed a letter to his boss.,0
John walks out of the sandbox. John leaves his shoes behind. John picked up his skateboard. John rode his skateboard around the sandbox. John got off his skateboard to kick a soccer ball.,1
Ryan switched on the heater. Ryan put the towels onto the hanger. Ryan turned on the shower. Ryan took the soap from stand. Ryan started applying soap and bathing. Ryan turned off the shower.,1
Mary put her sheet into the laundry basket. Mary washed her socks in the sink. Mary brushed her teeth with a toothbrush. Mary opened the dryer. Mary put her socks in the dryer.,1
"Mary sat down in her chair at her desk to begin work for the day. Mary copied notes from her notebook onto her laptop. Mary printed out her notes on the printer. Mary stapled her work together into a report. Mary sent her report, and then told her colleagues by phone that it was coming.",1
Tom car had a flat tire. Tom took a wrench and a screwdriver from the toolbox. Tom used the wrench and the screwdriver to take off the flat tire. Tom put on a new tire and pumped air into it. Tom opened his toolbox.,0
Mary went to park for a morning walk. Mary visited the heritage statue situated on the middle of the park. Mary was thirsty but had no money to purchase a drink. Mary bought an energy drink from a seller in the park. Mary drank the energy drink and walked straight to her house to get ready for office.,0
Ann trimmed the grass using lawnmower. Ann cut down the tree. Ann hammered a nail on the tree. Ann ties a rope on the nail. Ann hangs a box on the nail.,0
Tom played volleyball. Tom opened his duffle bag. Tom drank all his water and threw out the water bottle. Tom played basketball. Tom woke up from a nightmare.,0
Mary picked up a box off the shelf. Mary opened the box. Mary took a screwdriver out of the box. Mary took her bicycle apart with the screwdriver. Mary rode her bicycle to the park.,0
Tom drank all of the milk. Tom opened the fridge and took an orange. Tom peeled the orange. Tom ate the orange. Tom washed the cup.,1
"Tom was ready to prepare cake. Tom dropped his mixture of egg, milk and butter all over the floor. Tom used a spoon to mix them. Tom baked the cake in the oven. Tom get the cake out and put into the fridge.",0
Lee went to the bathroom mirror and took out his toothbrush. Lee put some toothpaste on the brush and brushed his teeth. Lee turned the shower water on and took off his towel. Lee got into the shower and scrubbed himself. Lee turned off the running shower water and wiped himself with the towel on the rack.,1
Ann drove her car to the store and bought a drill. Ann brought the drill home and put it in her toolbox. Ann did not find the wrench from the toolbox. Ann lost her wrench when she accidentally dropped it down a sewer grate. Ann sighed and went into the house and watched tv.,0
Tom preheated the oven. Tom sliced the potato. Tom spilled all the melted butter. Tom poured the butter over the potatoes. Tom cooked the potatoes in the oven.,0
"Ann dices carrots in the kitchen. Ann drops her salad bowl and smashes it. Ann cuts some onions and tomatoes too. Ann adds the onions and tomatoes to the carrots in the bowl. Ann add salt, pepper and lime to the vegetables. Ann enjoyed her salad.",0
Lee was preparing to cook noodles in the kitchen. Lee searched for the noodles masala in the cupboard but the masala was not there. Lee searched for it in the boxes on the shelf. Lee found the masala and she was very happy. Lee cut down the masala and put it in the noodles and cook well. Lee was so happy as the noodles cooked well and the taste was so good.,1
Ann was working from home and was getting ready to work on her laptop. Ann made herself a cup of coffee and sat at the table. Ann took a sip of the coffee and checked her cell phone. Ann closed the curtain on the window so she would not be distracted by the bustling neighborhood. Ann opened her laptop and began working on her project.,1
Mary turned on the table lamp. Mary used her copier that evening to make copies of her drawings. Mary used a pencil to sign the copies. Mary accidentally wrote in her notebook private information so she cut it up with scissors. Mary threw away the cut notebook.,1
John sat on the bench and ate his sandwich. John drank some water from the bottle. John was wearing shorts because it was so hot outside. John's dog broke his frisbee when they were playing. John sold his frisbee at a yard sale.,0
Ann rode her bike to the local park. Ann took a blanket out of her backpack and set it on the grass. Ann took a book out of her backpack and started reading it. Ann packed her book and blanket back into her backpack. Ann got on her bike and started to ride home.,1
Ann planned to wash her clothes in the bathtub. Ann filled the tub with hot water and soap. Ann put her white pants and red socks in the water. Ann saw that her pants turned pink. Ann took the bright white pants out of the water and dried them.,0
"Ann straightened up the desk by putting a pencil, stapler, and blue ink pad in the desk drawer. Ann put a book back in the bookcase. Ann sat in her chair by the window and picked up the phone. Ann used the phone to call her best friend but had to leave a message. Ann made a cup of tea and sat back down on the chair.",1
Mike walks to the shelf. Mike opens the toolbox. Mike throws the bucket into the river. Mike puts the tools in the bucket. Mike carries the bucket to the car. Mike fixes the car.,0
Mary moved her car into the street. Mary realized that someone stole her bike. Mary mowed her yard with a lawnmower. Mary cut down all the trees in her yard with a chainsaw. Mary put her bike back in the yard.,0
John went to the park. John took off his shoes. John started running through a gravel road. John dug a hole in the sand. John hid the tennis ball in the hole.,0
"Liz turned on the oven. Liz opened the cabinet. Liz got out a bowl. Liz put flour, cake and milk in the bowl. Liz mixed up all the ingredients and baked them in the oven.",1
John hang a towel on the shelf in bathroom. John took off his shirt. John placed toothbrush and soap bar on a slab in bathroom. John had a bath in bathtub. John put shorts and socks in washing machine.,1
Mary opened her toolbox. Mary took out an axe and hammer. Mary put the hammer and axe in the box. Mary used the axe to cut open a wooden box. Mary took out car parts from the box.,0
John grabbed a chair. John sat on the chair. John reached for the phone. John knocked his eyeglasses off the table and broke them. John put his eyeglasses on.,0
Mary opened her laptop. Mary printed her letter. Mary went to the printer. Mary picked up the printed sheets. Mary stapled the papers together. Mary put her letter in an envelope.,1
Tom took off his clothes. Tom went in the shower. Tom used the shampoo to wash hair. Tom got out the shower and looked in the mirror. Tom looked for his mirror.,0
Tom sat on the wooden chair in his kitchen. Tom left the kitchen and turned on the copier. Tom poured all the blue ink down the drain. Tom put blue ink in the printer but accidentally spilled the ink and ruined his notebook. Tom cleaned up the ink and notebook.,0
Mary walked into the living room and sat on the couch. Mary turned on the reading light. Mary took the book and put in the dustbin. Mary turned off the light and stood up. Mary put the book back on the table.,0
Ann cleared off the table. Ann closed the blinds on the window. Ann saw a bird outside the window. Ann dropped her vase on the floor and broke it. Ann picked up the playing cards and pieces of the vase.,0
John took his sheet from bed. John put the sheet in the laundry basket. John used the toilet. John took a shower. John used the hair brush to dry his hair.,1
Mary unplugged the dryer. Mary put the shorts in the dryer. Mary put the towel in the dryer. Mary washed her hair with the shampoo bottle and soap bar. Mary dried her hair with the hair dryer.,0
Tom put the glove on the coffee table. Tom put a bracelet on the coffee table. Tom turned on the fan. Tom watched the glove blown out of the window. Tom put on the glove.,0
Tom cut the tree down with an axe. Tom dragged the tree with the rope. Tom tied the tree to his car. Tom destroyed his bicycle by running over it with the car. Tom went for a bicycle ride.,0
Ann opened the door and entered the house. Ann flicked the light switch on. Ann picked up a clock. Ann smashed her necklace into pieces with the clock. Ann put on her necklace.,0
Mary peeled the orange and sliced the apple into small pieces. Mary made an apple pie. Mary took the donut out of the box. Mary tore the box apart into pieces. Mary ate the donut.,1
Ann went to the bathtub. Ann broke the faucet and water squirted all over the floor. Ann took a relaxing bath. Ann frowned in the mirror as she could not stop the water from flowing. Ann figured out how to turn the faucet off.,0
Mary connected the printer to her laptop computer. Mary locked the magazine inside the drawer. Mary finished her math assignment in pencil. Mary signed her name on her assignment. Mary threw away the pencil.,1
Mike stood up from the easy chair. Mike walked to the end table. Mike picked up remote control. Mike used the remote control to change the channel. Mike sat back down in the easy chair with the remote control.,1
John entered the office and registered his attendance. John sat down at his table. John checked for the pending works file. John got this work report for yesterday. John planned for the present day's work.,1
Tom went near his bike. Tom opened his tool box. Tom found no tools in the box. Tom tightened a screw in the bike. Tom ride the bike out.,0
Tom cleaned the shower. Tom used the bleach to clean. Tom put the shampoo bottle on the shelf. Tom repaired the hair dryer. Tom took a shower. Tom dried his hair with the dryer.,1
Ann put the football in the duffle bag. Ann put the duffle bag in her room. Ann went outside and played in the sandbox. Ann brushed the sand off her shorts. Ann went back to the house.,1
John turned on his desktop computer. John opened his stationary box. John broke his keyboard. John typed on his keyboard. John printed his notes on the printer.,0
Mary carries towel to the bathroom. Mary uses shampoo bottle to wash her hair. Mary cleans herself with the soap bar. Mary dries her hair using hair dryer. Mary puts on her shorts.,1
Tom cleaned the shower. Tom used the bleach to clean. Tom put the shampoo bottle on the shelf. Tom trashed the hair dryer. Tom took a shower. Tom dried his hair with the dryer.,0
Tom was looking through the fence at the athletic field. Tom saw a volleyball court and a baseball field plus a see-saw for the younger kids. Tom picked up his water bottle and took a big drink since it was so hot. Tom grabbed his towel and walked over to the baseball field. Tom looked around but did not see a baseball field.,0
Ann opened the window. Ann plugged a lamp that was sitting on the table into the power outlet. Ann turned on the light switch to turn on the lamp. Ann sat down at the table. Ann begin to shuffle some playing cards.,1
Ann left her duffle bag at home. Ann jumped over the fence in the park. Ann landed in a sandbox. Ann watched people playing tennis. Ann dusted off her shorts and went home.,1
John grabbed the ladder and put it in his truck. John put a drill and rope in the bucket and also put that in this truck. John moved the bicycle and placed it in front of the car in the garage. John picked up a few other things and put them near the bucket in the truck. John drove his truck to a neighbor's house to help them repair their storm-damaged shed.,1
Mary heated the oven and opened the fridge. Mary took the ice cream out and set it on top of the stove. Mary cut up a banana and put it on a plate. When she returned to the ice cream Mary found it had all melted. Mary poured the ice cream on the banana and ate it.,1
Ann sliced the roast with the long knife. Ann used the cutting board to slice the cheese. Ann served Brad hot milk in the black mug. Brad added instant cocoa mix to the hot milk in the black mug. Brad enjoyed drinking hot chocolate in the black mug.,1
"John left his keys on the copier. John walked to his table and sat down. John grabbed a stapler to staple his notebook, but it fell apart. John tried to open the drawer but it was locked. John took papers from the drawer.",0
Tom preheated the oven. Tom beat the egg in a bowl. Tom put the bowl in the oven. Tom opened the cabinet and took out a knife and a plate. Tom cut the cucumber into thin slices.,1
John got his car stuck in the mud. John set the rope on fire to attract attention. John called Tom to help tow the car out. John's son cut the rope in pieces with scissors. John asked Tom to help push the car out instead.,0
John turned on the oven. John put the cake in the oven. John got the ice cream out. John put some ice cream in a red bowl. John put the rest of the ice cream in the fridge.,1
Tom washed his shorts and hung them out to dry. Tom washed his face in the sink. Tom dried his face with a towel. Tom put on his shirt and shorts. Tom brushed his hair with the hair brush.,0
John threw the rope over the car. John got the ladder. John used the ladder to climb to the top of the car. John tied a box on the car roof. John fixed the broken ladder.,0
"John was getting the snacks ready for the party. John opened the cabinet, took out a pan and put it on the counter. John opened the fridge and got out the pizza. John put the pizza on the pan and put them into the oven. John took a knife and cut the hot pizza in eight slices.",1
Mary took a cucumber from the fridge. Mary sliced it and put it in a bowl. Mary put the bowl of cucumber in the fridge and grabbed a donut to eat instead. Mary accidentally dropped the donut and her dog ate it. Mary ate the cucumber.,1
Ann got out of the bathtub. Ann slipped and fell down on the bathtub and broke her leg. Ann brushed her hair. Ann climbed into bed. Ann went to sleep.,0
"Tom went into the bathroom and took a shower. Tom dried off and used the mirror to look at his face. Tom dropped the mirror on the floor, then swept up the pieces and threw them away. Tom brushed his teeth. Tom brushed his hair and got dressed.",1
Ann got the bowl out of the cupboard and a spoon from the drawer. Ann put some cereal in the bowl and took some milk out of the fridge. Ann poured some milk on the cereal and ate at the counter. Ann cut up part of a cucumber to put on a salad for her lunch. Ann put the spoon and the bowl in the dishwasher.,1
John packed his baseball and soccer ball into his duffle bag. John carried the bag to the playground and put it on a bench. John found his friend and they got on the see-saw. John yelled when he saw a big dog get his baseball out of the duffle bag but the dog ran off with it. John started playing with the baseball.,0
Mary filled the bucket with water. Mary cut the rope into small pieces. Mary climbed the ladder to reach the bicycle on the wall. Mary tied the rope to the roof and started climbing. Mary rode the bicycle.,0
Ann got out of the bathtub. Ann turned off the faucet. Ann brushed her hair. Ann climbed into bed. Ann went to sleep.,1
Tom grabs a bowl from the cupboard. Tom breaks an egg into the bowl. Tom adds salt to the egg in the bowl. Tom beats the egg with a fork. Tom heats butter in the pan. Tom adds the egg to the heated pan and cooks it.,1
John was getting ready to do his homework and needed to get his supplies together. John turned on the table lamp and unplugged the fax. John turned on the fax machine and sent the fax. John found a pencil and a pen with blue ink that he needed. John sat down at his desk and started writing homework with the pen.,0
"Tom played volleyball with his friends. Tom got tired, and threw the baseball in the bag. Tom finished the water bottle. Tom played on the see-saw. Tom drank some water from the water bottle.",0
