story,label,breakpoint,id,fold
"['John got out of the bathtub.', 'John dried himself with a towel.', 'John heard a pop and all the power in the house went out.', 'John dried his hair with the hair dryer.', 'John put on his shirt and shorts.']",0,3,train_773,7
"['John left the open water bottle on the bench.', 'John went to the swings at the playground.', 'A boy threw a football that knocked the water bottle over.', 'The water bottle splashed water all over the bench.', 'John wiped the bench with his towel.']",1,-1,train_774,5
"['Mary picks up the phone.', 'Mary talks with someone on the phone.', 'Mary picks up the phone and throws it at the printer, smashing it.', 'Mary uses the printer and walks over to the table to retrieve the printouts.', 'Mary grabs the scissors and cut a magazine while sitting in a chair.']",0,3,train_775,9
"['Alice and John had just finished serving their son his birthday cake.', 'In the kitchen they stood eating their own slices off of a paper plate, along with some ice cream.', 'Alice and John finished eating the last pieces of the cake.', 'Alice gathered up all of the empty plates and silverware and dumped them in the dustbin.', 'Alice stored the leftover cake in the fridge and the ice cream in the freezer.']",0,4,train_776,6
"[""Carla bought ice cream and cake for Andy's birthday."", 'Carla put the ice cream in the fridge.', 'Carla put the cake in the fridge.', 'The next day, Carla took the cake and ice cream out of the fridge to eat.', 'Carla and Andy ate warm cake.']",0,4,train_777,1
"['Mary put her shorts and a tennis ball into a duffle bag.', 'Mary grabbed the bag and went to the gym.', 'Mary changed into her shorts and went outside to bounce the tennis ball.', 'Mary bounced the tennis ball over the fence and could not reach it.', 'Mary shrugged and went home.']",1,-1,train_778,6
"['Mary connected the printer to her laptop computer.', 'Mary locked the magazine inside the drawer.', 'Mary read the magazine.', 'Mary signed her name on her assignment.', 'Mary threw away the pencil.']",0,2,train_779,5
"['John wrote in his notebook with a pen.', 'John typed his question into his computer with the keyboard.', 'John took his new printer out of its box.', 'John placed the printer onto his desktop.', 'John printed the answer to his question.']",1,-1,train_780,0
"['Lee took vegetables from fridge.', 'Lee cut and peeled vegetables.', 'Lee put vegetables and other ingredients into cookware that was already on stove.', 'Lee prepared tasty gravy with tamarind and vegetables.', 'The wonderful and tasty lunch gravy was ready to serve.', 'Lee called all family members for lunch.']",1,-1,train_781,1
"['Mary heated the oven and opened the fridge.', 'Mary took the ice cream out and set it on top of the stove.', 'Mary cut up a banana and put it on a plate.', 'When she returned to the ice cream Mary found it had all melted.', 'Mary cut the hard ice cream and put it on the plate.']",0,4,train_782,8
"['Mary set her laptop and printer on her table.', 'Mary placed her phone and notebook on the left side.', 'Mary put her pen, stapler, and scissors in the drawer.', 'Mary took her notebook out of the drawer.', 'Mary used the laptop to write an email.']",0,3,train_783,4
"['Tom cooked the potato in the microwave.', 'Tom mashed the potato.', 'Tom added a spoonful of butter on the potato.', 'Tom sprinkled half a cup of grated cheese on the potato.', 'Tom placed the potato in microwave to melt the cheese.']",1,-1,train_784,3
"['Ann closes her laptop and turns on the television.', 'Ann looks at the clock on the tv and realizes it is time to go to work.', 'Ann turns off the television and blows out the candle.', 'Ann walked across the carpet to the table at the corner of the living room.', 'Ann grabs her cell phone, umbrella, her book and she is ready to go.']",1,-1,train_785,6
"['Josh sat on the bench.', 'Josh unzipped the duffle bag.', 'Josh put in the football.', 'Josh took out the volleyball.', 'Josh tied his shoes and threw the volleyball to his friend.']",1,-1,train_786,5
"['Ryan opened the door on the bathroom cabinet.', 'Ryan took his toothbrush out of the cabinet.', 'Ryan took his toothpaste out of the cabinet.', 'Ryan opened the toothpaste and squeezed some onto his toothbrush.', 'Ryan put the toothpaste down and brushed his teeth.']",1,-1,train_787,8
"['John hopped onto the couch after getting home.', 'John left the house door open because it was so hot out.', 'John turned on the TV to watch his favorite show.', 'John picked up the phone after it rang.', 'John turn down the TV and talked on the phone.']",1,-1,train_788,0
"['Ann opened the door and entered the room.', 'Ann put her bracelet in her pocket.', 'Ann picked up her bracelet from the table.', 'Ann turned on the TV.', 'Ann sat down and watched the TV.']",0,2,train_789,3
"['Ann found her car broke down.', 'Ann got the toolbox.', 'Ann took out a drill and a wrench.', 'Ann used the tools to fix the car.', 'Ann put the tools back in the toolbox.']",1,-1,train_790,2
"['Ann turned on the fax machine and the table lamp.', 'Ann cleaned up her desk, put her scissors and pencil in a box.', 'Ann moved the box and bumped the table lamp, knocking it onto the floor and breaking the bulb.', 'Ann threw away the pieces of broken bulb from the table lamp.', 'Ann turned off the fax machine and sat in the dark.']",1,-1,train_791,9
"['Ann took a bowl out of the kitchen cabinet.', 'Ann got the ice cream scoop out of the silverware drawer.', 'Ann took the carton of chocolate chip ice cream out of the freezer and set it on the counter.', 'Ann scooped four big scoops of chocolate chip ice cream into her bowl.', 'Ann put the carton of ice cream back in the freezer and the ice cream scoop into the sink.']",1,-1,train_792,7
"['Tom bought a new dustbin for the kitchen.', 'Tom threw a broken plate in the dustbin.', 'Tom got some soup from the fridge.', 'Tom put the soup in the microwave.', 'Tom turned on the microwave.']",1,-1,train_793,3
"['John lent his stapler to Paul.', 'John sat down at his computer and did some work.', 'John sent several emails to his customers.', 'John got up to make a cup of coffee.', 'John stapled something to his notebook.']",0,4,train_794,3
"['Dan was sitting in his favorite chair.', 'Dan got up to change the channel on the television.', 'Dan found a nature program on the television.', 'Dan decided to relax in bed while watching the television.', 'Dan fell asleep in the chair.']",0,4,train_795,8
"['Mary was cleaning and rearranging the garage so she moved the car onto the driveway.', 'Mary put a few nails in the wall and hung the bicycle there.', 'Mary found a bucket and put the scissors and other odds and ends in it.', 'Mary hung the ladder on the wall so it was out of the way.', 'Mary swept the garage and drove the car back in.']",1,-1,train_796,1
"['John lost his car.', 'John sprayed water on the car.', 'John sprayed soap on the car.', 'John rinsed the car.', 'John drove the car away.']",0,1,train_797,4
"['Ann climbed out of the bathtub.', 'Ann dried her hair with the hair dryer.', 'Ann put on her pants.', 'Ann sprayed deodorant under her arms.', 'Ann put on her socks.']",1,-1,train_798,4
"['John took a soak in the bathtub.', 'John got out of the bathtub.', 'John dried himself with his beach towel.', 'John put on his new shorts with his favorite shirt and shoes.', 'John turned the hair dryer on high to dry his hair fast.', 'John turned off the hair dryer.']",1,-1,train_799,4
"['John rode his skateboard to the park.', 'John drank from his water bottle.', 'John put on his soccer shoes.', 'John played soccer ball with friends.', 'John rode his skateboard back home.']",1,-1,train_800,2
"['Tom shattered the pan into pieces.', 'Tom buttered the pan that will go in the oven.', 'Tom put the cake batter in the pan.', 'Tom baked the cake in the oven for half an hour.', 'Tom used a knife to remove the cake from the pan.', 'Tom cut a slice of the cake and ate with spoon.']",0,1,train_801,9
"['John took out his bike from his truck.', 'The bike was broken.', 'John picked up his box of tools.', 'John sat on a bucket to work on the bike.', 'John used the wrench to tighten the bolts on the bike.']",1,-1,train_802,3
"['Mary turned on her desktop computer.', 'Mary broke the copier.', 'Mary used the copier to copy some things.', 'Mary cut out the copied paper with some scissors.', 'Mary colored in the cut out pieces of paper with blue ink.']",0,2,train_803,0
"['Mike decides to repair bicycle.', 'Mike opens his toolbox.', 'Mike takes out hammer, and wrench.', 'Mike keeps box on the shelf.', 'Mike ties rope to the bucket.']",1,-1,train_804,0
"['John moved the couch to the window.', 'John sat down and looked out the window.', 'John stood up and packed up his suitcase.', 'John disconnected the phone.', 'John took his suitcase and went out.']",1,-1,train_805,7
"['Tom put on his shoes.', 'Tom packed a suitcase.', 'Tom shredded his gloves.', 'Tom put his hat on.', 'Tom opened the front door and went out.']",1,-1,train_806,6
"['Ann burned her notebook in the fire.', 'Ann stapled the notebook to the book.', 'Ann turned on her computer.', 'Ann typed on the keyboard.', 'Ann used the phone.']",0,1,train_807,2
"['Ann opened the door and entered the house.', 'Ann flicked the light switch on.', 'Ann picked up a clock.', 'Ann smashed her necklace into pieces with the clock.', 'Ann shut the door.']",1,-1,train_808,8
"['Tom put the ingredients on the counter.', 'Tom accidentally broke the oven.', 'Tom smashed the glass on the floor.', 'Tom cut the potato into slices.', 'Tom cooked the potato in the oven.']",0,4,train_809,7
"['Mary tore a piece of paper from the notebook.', 'Mary wrote a short message on the paper.', 'Mary threw the pen away because it ran out of ink.', 'Mary filled the stapler with staples.', 'Mary plugged her laptop in to recharge it.']",1,-1,train_810,1
"['Ann washed her hair in the bathtub.', 'Ann used the hair dryer to get ready to go out.', 'Ann applied deodorant to her armpits.', 'Ann put her pants on.', 'Ann ironed her pants before going out.']",0,4,train_811,1
"['Tom opened the laundry hamper and took out some socks, shorts, and shirts.', 'Tom put these clothes in the laundry basket.', 'Tom dumped the clothes in the washer and started the machine.', 'Tom found some toothpaste on a shirt and rinsed it off in the sink.', 'Tom made sure the socks were all there before putting everything in the washer.']",0,3,train_812,6
"['John opened the dustbin to put scraps into it.', 'John washed his hands and opened the fridge.', 'John took out the only cup of icing that was in the fridge and stirred in blue food dye.', 'John placed the cup onto a plate on the table.', 'John ate the cake with yellow icing from the cup in the fridge.']",0,4,train_813,5
"['John stood up from the bench.', 'John destroyed his duffle bag.', 'John put on the shoes.', 'John closed up his duffle bag.', 'John played football.']",0,3,train_814,7
"['Mary closed the door to her room.', 'Mary grabbed her guitar and sat down.', 'Mary unplugged the clock from the power outlet.', 'Mary heard the clock alarm rang.', 'Mary played a song with the guitar.']",0,3,train_815,3
"['John took out an apple and a banana from the fridge.', 'John peeled and sliced the banana.', 'The apple rolled off the counter onto the dirty floor.', 'John picked up the apple and rinsed it under the tap.', 'John cut the apple into small pieces.', 'John mixed the apple and the banana in a bowl.']",1,-1,train_816,5
"['Ann ate an apple.', 'Ann opened the oven.', 'Ann put the cake in the oven.', 'Ann put away the pan.', 'Ann took out the cake and ate it with a spoon.']",1,-1,train_817,9
"['Ann got three eggs out of the refrigerator.', 'Ann grabbed a bowl from the cupboard.', 'Ann cracked the eggs into the bowl.', 'Ann added salt to the eggs.', 'Ann used a fork to beat the eggs.']",1,-1,train_818,1
"['Tom had to assemble his bicycle.', 'Tom grabbed the wrench.', 'Tom dropped the wrench on his foot and had to go to the emergency room.', 'Tom put the bike together with the wrench and screwdriver.', 'Tom rode the bike around the yard.']",0,3,train_819,9
"['Tom did not own a hair dryer.', 'Tom turned on the shower and got in.', 'Tom decided to bleach his bathtub to kill the germs after finishing his shower.', 'Tom threw away an empty shampoo bottle.', 'Tom looked in the mirror and combed his hair.']",1,-1,train_820,4
"['Mike decides to repair bicycle.', 'Mike opens his toolbox.', 'Mike takes out hammer, and wrench.', 'Mike burns the rope into ashes.', 'Mike ties rope to the bucket.']",0,4,train_821,1
"['John put towel in bathroom.', 'John smashed his hair dryer into little pieces.', 'John took a bath in bathtub.', 'John used hair dryer after having soap bath.', 'John used mirror while brushing his teeth.']",0,3,train_822,5
"['Ann sold her laptop computer.', 'Ann decided to save information for her business on her laptop computer.', 'Ann used some scissors to cut out some coupons from magazines for a vegetarian restaurant because she did not eat meat.', 'Ann grabbed a pencil and wrote down what she wanted to order at the restaurant.', 'Ann drove to the vegetarian restaurant to buy her order.']",0,1,train_823,6
"['Mary found the water was cut out.', 'Mary grabbed the shampoo and got into the shower.', 'Mary lathered herself with soap.', 'Mary grabbed her towel and got out the shower.', 'Mary used the hair dryer.']",0,1,train_824,2
"['Tom tried to open the hood of the car, but it was jammed.', 'Tom checked the oil with the dipstick.', 'Tom closed the hood of the car.', 'Tom went inside the car and opened the glove box.', 'Tom wrote down the date of maintenance in the record book.']",0,1,train_825,0
"['Lee picked up all the towels and put them in the hamper.', 'Lee grabbed some cleaner and a paper towel and cleaned the large mirror.', 'Lee put some cleanser in the bathtub, sink, and toilet and cleaned them, one after another.', 'After rinsing the cleanser, Lee wiped down all the counters and walls.', 'Lee swept the floor and got the mop and bucket and cleaned the floor.']",1,-1,train_826,6
"['Mary tripped on the carpet as she was rushing to answer the phone.', 'Mary turned off the radio so she could hear the caller.', 'Mary sat in a chair and talked to the caller for a few minutes.', 'Mary got off the phone and put on her necklace.', 'Mary put on her eyeglasses and walked out the door.']",1,-1,train_827,7
"['John filled up a bathtub with water.', 'John took the soap bar and washed himself.', 'John washed his socks in the bathtub.', 'John looked for the bleach but found he had none.', 'John used the bleach on his socks.']",0,4,train_828,4
"['Mike wanted to repair his car.', 'Mike went to his shop.', 'Mike put a new motor in his car.', 'Mike finished later in the day.', 'Mike drove the car around.']",1,-1,train_829,0
"['Tom got in the car and backed it out of the garage.', 'Tom walked back into the garage and began picking up items on the floor.', 'Tom put the items in boxes and put the boxes on shelves above the work station.', 'Tom picked up the tools that were on the work station and put them into the toolbox.', 'Tom swept out the garage and drove the car back in.']",1,-1,train_830,2
"['Mary put her sheet into the laundry basket.', 'Mary washed her socks in the sink.', 'Mary brushed her teeth with a toothbrush.', 'Mary opened the dryer.', 'Mary put on her socks.']",0,4,train_831,8
"['Ann took a box out of the car and into the garage.', 'Ann bought a new drill and wrench set for her husband as birthday present.', 'Ann left the box inside her trunk.', 'Ann set the box down behind the bicycle.', 'Ann went back out to the car to get her other packages.']",0,2,train_832,7
"['John rode his skateboard to the park.', 'John swung on the swings.', 'John threw his football in the air.', 'John poured all the water out of this water bottle under a tree.', 'John drank the water from the bottle.']",0,4,train_833,2
"['Ann turned on the desktop computer.', 'Ann sat down in her chair.', 'Ann picked up her pen.', 'Ann wrote her paper in the notebook because the keyboard was broken.', 'Ann turned off the desktop computer.']",1,-1,train_834,9
"['Ann dumped everything from the duffel bag.', 'Ann rummaged through the duffel bag.', 'Ann threw the water bottle into the trash.', 'Ann popped the volleyball.', 'Ann threw the volleyball over the fence.']",0,1,train_835,0
"['Ryan was getting ready for work.', 'Ryan took off his pajamas.', 'Ryan used the toilet.', 'Ryan took a shower.', 'Ryan got out of the shower, dried off with a bath towel.', 'Ryan blow dried his hair and got dressed.']",1,-1,train_836,3
"['Lee put the turkey, bread, and onion into the fridge.', 'Lee put slices of turkey on the bread.', 'Lee cut up the onion and put slices of it on the bread with the turkey.', 'Lee put the 2nd piece of bread on the turkey and onion.', 'Lee started to eat the sandwich.']",0,1,train_837,6
"['John burned the magazine.', 'John used the fax machine to send one page in the magazine.', 'John turned on the table lamp.', 'John grabbed his sharpened pencil.', 'John wrote on the magazine using the pencil.']",0,4,train_838,8
"['Tom sat on a see-saw.', 'Tom saw a water fountain about 50 feet away.', 'Tom asked Ann to toss him his water bottle.', 'Tom saw Ann get the water bottle out of the duffle bag and threw it to him.', 'Tom asked Ann to toss him his volleyball.']",1,-1,train_839,5
"['Lee was hungry.', 'Lee walked to the refrigerator.', 'There were sandwiches.', 'Lee ate a turkey sandwich.', 'Lee also had chips.']",1,-1,train_840,8
"['John looked out the window of his house.', 'John then sat on his couch in the living room.', 'John unplugged the phone.', 'John chatted on the phone for a longtime.', 'John hang up the phone and left the room.']",0,3,train_841,3
"['Ann put the shorts and socks in the washing machine.', 'Ann poured the detergent into the washing machine.', 'Ann filled up the bathtub with water.', 'Ann turned on the washing machine.', 'Ann put all the clothes in the bathtub.']",0,4,train_842,9
"['John took the towel to the bathroom.', 'John washed himself in the bathtub.', 'John wiped himself with the towel.', 'John dried the hair with hair dyer.', 'John put the clothes in the washing machine.']",1,-1,train_843,7
"['Ann removed the bulb from a lamp that was sitting on the table.', 'Ann plugged a lamp that was sitting on the table into the power outlet.', 'Ann turned on the light switch to turn on the lamp.', 'Ann sat down at the table.', 'Ann begin to shuffle some playing cards.']",0,2,train_844,5
"['Ann lent her skateboard to Bill.', 'Ann went to sit on the see-saw.', 'Ann drank from a water bottle.', 'Ann noticed some people were playing frisbee.', 'Ann asked if she could join the frisbee game.']",1,-1,train_845,0
"['Ann put on her shoes.', 'Ann rode her skateboard to the park.', 'Ann played on the see-saw.', 'Ann picked up her water bottle.', 'Ann drank from the water bottle.']",1,-1,train_846,2
"['John was sitting on the couch.', 'John looked out of the window.', 'John left his house through the back door.', 'John stood up and opened the door.', 'The man greeted John and entered the house.']",0,3,train_847,4
"['Ann put the towel in the washing machine.', 'Ann placed the pants on top of the towel.', 'Ann turned on the washing machine.', 'Ann spilled the bleach in the sink.', 'Ann used the faucet to clean up bleach.']",1,-1,train_848,3
"['John wanted to go fly his radical new kite at the park.', 'John put on some shorts and threw his duffel bag over his shoulder.', 'John decided to ride his skateboard to the park to get some exercise.', 'John arrived at the park on his moped.', 'John sat down on the bench and called his friends to come out to the park.']",0,3,train_849,1
"['John detached the faucet from the sink.', 'John turned on the faucet.', 'John used a soap bar to wash his hands, but they were still greasy.', 'John went to get some detergent.', 'John used the detergent to clean his hands.']",0,1,train_850,0
"['John got the ice cream out of the fridge.', 'John sliced a piece of cake.', 'John got his plate out of the cabinet but it fell and smashed.', 'John threw the pieces of plate into the dustbin.', 'John put ice cream and cake onto his plate and ate it.']",0,4,train_851,1
"['Ann opened the fridge and took out the ingredients to make a cake.', 'Ann turned on the oven to get it pre-heated to the proper temperature.', 'Ann greased the pan and poured the cake batter into it.', 'Ann put the cake in the oven and set the kitchen timer for 35 minutes.', 'Ann turned on the oven to 350 degrees.']",0,4,train_852,5
"['Ryan opened the medicine cabinet to look for his medication.', 'Ryan could not find the medicine so he opened the cabinet door on the other side.', 'Ryan was still unable to find the medication so he opened the top drawer next to the sink.', 'Ryan moved a few washcloths that were on the top of everything.', 'Ryan found his medication in the drawer next to a brush.']",1,-1,train_853,6
"['Tom was ready to prepare cake.', 'Tom put the egg, milk and butter to a bowl.', 'Tom used a spoon to mix them.', 'Tom baked the cake in the oven.', 'Tom get the cake out and put into the fridge.']",1,-1,train_854,8
"['John arrived home and took off his shoes.', 'John broke the radio.', 'John set the alarm on the clock.', 'John opened the window.', 'John listened to the radio.']",0,4,train_855,2
"['Tom donated his suitcase to a charity shop.', 'Tom packed his shoes in his suitcase.', 'Tom put his gloves in his backpack.', 'Tom broke the umbrella in half.', 'Tom put his backpack on his back.']",0,1,train_856,4
"['Ann searched the Internet to look for a new car.', 'Ann visited a bad link and infected her computer with a virus, rendering it not booting.', 'Ann cut out pictures of her favorite cars from a magazine.', 'Ann used her keyboard to type her favorite names of cars into websites.', 'Ann found the car of her dreams using her desktop computer.']",0,3,train_857,3
"['Mary was reading a magazine.', 'Mary went to her desktop computer.', 'Mary printed a document in blue ink.', 'Mary went to the copier to make 10 copies.', 'Mary used scissors to trim the copies.']",1,-1,train_858,5
"['Ann put the football in the duffle bag.', 'Ann put the duffle bag in her room.', 'Ann went outside and played in the sandbox.', 'Ann brushed the sand off her shorts.', 'Ann threw the football over the fence.']",0,4,train_859,6
"['John throws the banana in the garbage.', 'John puts the sliced banana on a plate.', 'John turns the oven on.', 'John takes out ice-cream and closes the fridge.', 'John puts ice-cream on the sliced banana.']",0,1,train_860,8
"['Lee opened the refrigerator door and took out a carton of milk.', 'Lee closed the refrigerator door and set the milk on the counter.', 'Lee opened the cupboard door and took out a glass.', 'Lee closed the cupboard door and put the glass on the counter.', 'Lee opened the milk and poured some into the glass.']",1,-1,train_861,9
"['John set the table.', 'John turned on the table lamp.', 'John picked up a pen.', 'John wrote in his notebook.', 'John put the notebook in the drawer.']",1,-1,train_862,1
"['Ann turned on the faucet.', 'Ann tossed her pants in the washing machine.', 'Ann filled the washing machine with water.', 'Ann added her towel in the washing machine.', 'Ann poured bleach in the water.']",1,-1,train_863,4
"['Ann went to the park to ride a see-saw.', 'Ann gave the tennis ball to one of the kids at the park who is about to leave.', 'Ann played volleyball with some kids at the park.', 'Ann picked up a duffle bag.', 'Ann went by the fence of the park to check if her mom was there.']",1,-1,train_864,6
"['Lee sat on the park bench as he was thinking about what games he wanted to play.', 'Lee set his duffle bag on the ground and got out his shorts and shoes.', 'Lee played frisbee near the swings.', 'Lee then played in the skateboard area.', 'Lee rested by the tree and drank from his water bottle.']",1,-1,train_865,3
"['Ryan found his medicine in the cabinet.', 'Ryan could not find the medicine so he opened the cabinet door on the other side.', 'Ryan was still unable to find the medication so he opened the top drawer next to the sink.', 'Ryan moved a few washcloths that were on the top of everything.', 'Ryan found his medication in the drawer next to a brush.']",0,1,train_866,7
"['Tom sat on the wooden chair in his kitchen.', 'Tom left the kitchen and turned on the copier.', 'Tom took out a pair of scissors to cut out the party invitations.', 'Tom put blue ink in the printer but accidentally spilled the ink and ruined his notebook.', 'Tom cleaned up the ink and notebook.']",1,-1,train_867,2
"['John put the cereal on the counter.', 'John threw the cereal into the dustbin.', 'John threw the watermelon into the dustbin.', 'John cut the watermelon with a knife.', 'John put the watermelon in a cup.']",0,3,train_868,9
"[""Tom's bike had a flat tire."", 'Tom took a wrench and a screwdriver from the toolbox.', 'Tom used the wrench and the screwdriver to take off the flat tire.', 'Tom put on a new tire and pumped air into it.', 'Tom rode the bike to the park.']",1,-1,train_869,4
"['Mary used the shampoo in the shampoo bottle.', 'Mary put on her towel.', 'Mary used the hair dryer very thoroughly.', 'Mary took off her towel.', 'Mary put on her shorts.']",1,-1,train_870,7
"['Tom stood next to the counter and put some ice cubes in a glass.', 'Tom took a swig from his warm drink.', 'Tom opened the refrigerator and took out an egg from the full carton and some bacon.', 'Tom got a spoon out of the drawer to stir his iced tea.', 'Tom began cooking the bacon while drinking his iced tea.']",0,1,train_871,8
"['Mary took off her shorts.', 'Mary grabbed the shampoo and got into the shower.', 'Mary lathered herself with soap.', 'Mary grabbed her towel and got out the shower.', 'Mary used the hair dryer.']",1,-1,train_872,0
"['Tom looked around the garage.', 'Tom was looking for the box of Christmas ornaments.', 'Tom saw the box of Christmas ornaments on a high shelf.', 'Tom lost his step ladder.', 'Tom put the step ladder away and carried the box of Christmas ornaments out of the garage.']",0,4,train_873,2
"['John put the peeled banana on a plate.', 'John sliced the banana in half with a knife.', 'John opened the fridge.', 'John took out ice cream from the fridge.', 'John added scoops of ice cream in between the banana halves.']",1,-1,train_874,9
"['Ann took a box from the shelf.', 'Ann took a screwdriver out of the box.', 'Ann pushed the lawnmower to the table.', 'Ann took the lawnmower apart with the screwdriver.', 'Ann put the parts in a bucket.']",1,-1,train_875,8
"['Mary was getting ready to go for a bicycle ride.', 'Mary wanted to straighten up the garage before she went.', 'Mary went into the garage and filled a bucket with water.', 'Mary put a screwdriver, a rope, and a small box of staples in the bucket.', 'Mary put the bucket on a shelf and got on her bicycle and rode away.']",0,2,train_876,4
"['Ann opened the door and entered the room at night.', 'Ann turned on the light switch.', 'Ann looked at the clock.', 'Ann sat by the table.', 'Ann wrote in her notebook.']",1,-1,train_877,5
"['Ann rode her bike to the local park.', 'Ann took a blanket out of her backpack and set it on the grass.', 'Ann took out the book and gave it to a little girl who left right away.', 'Ann packed her book and blanket back into her backpack.', 'Ann got on her bike and started to ride home.']",0,3,train_878,5
"['John grabbed the pan.', 'John put melted butter in the pan.', 'John put the bacon in the pan.', 'John turned on the stove.', 'John ate the bacon with a fork.']",1,-1,train_879,1
"['Ann turned on the oven.', 'Ann poured cake batter into a pan.', 'Ann cut an apple into small pieces.', 'Ann mixed the apple pieces into the cake batter.', 'Ann baked the cake in the oven.']",1,-1,train_880,5
"['John takes the banana out of the fridge and slices it with a knife.', 'John puts the sliced banana on a plate.', 'John turns the oven on.', 'John takes out ice-cream and closes the fridge.', 'John puts ice-cream on the sliced banana.']",1,-1,train_881,2
"['Mary put the chair and sofa near the table.', 'Mary threw the television out of the window.', 'Mary turned on the lamp.', 'Mary took a book off the shelf.', 'Mary started reading the book.']",1,-1,train_882,0
"['Ann put the pants and towel in the washing machine.', 'Ann turned the washing machine on.', 'Ann turned on the faucet, and filled the sink with water.', 'Ann put bleach in the water.', 'Ann used the brush to clean the sink.']",1,-1,train_883,1
"['Ann threw the towel away.', 'Ann looked at the frisbee flying in the air.', 'Ann rolled onto her side on her towel.', 'Ann watched people playing basketball.', 'Ann got up and picked up the towel.']",0,2,train_884,1
"['Tom put his umbrella in his suitcase.', 'Tom packed his hat in his suitcase.', 'Tom packed his gloves in his suitcase.', 'Tom checked his suitcase in at the airport.', 'Tom boarded the plane without his gloves.']",1,-1,train_885,6
"['Tom sat on the chair.', 'Tom took the notebook.', 'Tom drew an apple with the pencil.', 'Tom cut the drawings with scissors.', 'Tom making the copier of his drawings.']",1,-1,train_886,3
"['John was hungry so he looked into the fridge.', 'John decided to get a piece of cake.', 'John put the cake in a bowl.', 'John poured himself a glass of milk, as well.', 'John ate the cake.']",1,-1,train_887,8
"['Tom took a sledgehammer and destroyed his bicycle.', 'Tom used his chainsaw to cut up old boards from the bathroom being remodeled.', 'Tom grabbed scissors to cut out a piece of paper in the shape of a heart for his wife.', 'Tom then took his bicycle to the store to buy a snack.', 'Tom brought the box of cookies home from the store.']",0,3,train_888,6
"['Ann unplugged the radio from the power outlet.', 'Ann smashed the radio on the floor.', 'Ann put the candle away.', 'Ann sat in a chair.', 'Ann turned to the news station on the radio.']",0,4,train_889,3
"['Mary happily walked into the park full of flowers.', 'Mary picked a yellow rose from the rose plant.', 'Mary smelled the rose happily.', 'Mary gave the yellow rose to her sister.', 'Mary tried to pick a few more roses, but she was not allowed to pick the flowers in park.']",1,-1,train_890,9
"['Ann wanted to mow the grass on her lawnmower.', 'The lawnmower broke down.', 'Ann got a hammer and a drill to fix it.', 'Ann rode her bicycle to get gas for it.', 'Ann invited a mechanic to look at the lawnmower.']",1,-1,train_891,7
"['Lee took his toothbrush out of the toothbrush holder.', 'Lee unscrewed the cap from the toothpaste tube.', 'Lee tried to squeeze the tube but there was no toothpaste remaining.', 'Lee replaced the cap on the toothpaste tube.', 'Lee brushed his teeth.', 'Lee rinsed his mouth with water.']",0,4,train_892,9
"['Ann ate an apple.', 'Ann opened the oven.', 'Ann cut the apple in pieces.', 'Ann put away the pan.', 'Ann took out the cake and ate it with a spoon.']",0,2,train_893,7
"['John put on his eyeglasses.', 'John sat in his chair.', 'John took out his scissors.', 'John used the phone to consult with his mentor.', 'John used the scissors to perform the operation.']",1,-1,train_894,4
"['Ann tied a helium balloon to the bracelet she was wearing.', 'Ann picked up the laptop and carried it to the door.', 'Ann jumped as the balloon popped when it hit a nail in the door.', 'Ann took off her bracelet with the deflated balloon and dropped them onto the carpet.', 'Ann continued out the door with her laptop.']",1,-1,train_895,1
"['Mary opened the door and walked into the room.', 'Mary sat down on the carpet and put a magazine into the dust bin.', 'Mary plugged her guitar into the power outlet.', 'Mary played electric guitar for five minutes.', 'Mary hang the guitar on the wall.']",1,-1,train_896,0
"['Mary takes her dinner out of the microwave.', 'Mary throws the dinner on the ground.', 'Mary is now full and cannot eat any more.', 'Mary has a cup of water.', 'Mary puts her crockery into the sink.', 'Mary puts the pizza back into the freezer.']",0,2,train_897,0
"['John decided he would make a birthday cake for his girlfriend.', 'John got a bowl from the cabinet and set it on the counter.', 'John opened the fridge and accidentally made the eggs fall and break.', 'John saw a donut in the fridge, took it out and ate it.', 'John finished mixing the ingredients in the bowl with a big spoon.']",0,4,train_898,0
"['Tom hard boiled the egg.', 'Tom cut up the egg.', 'Tom cut up the cucumber.', 'Tom mixed the egg and the cucumber.', 'Tom ate the cucumber and egg salad.']",1,-1,train_899,8
"['Ann got three eggs out of the refrigerator.', 'Ann grabbed a bowl from the cupboard.', 'Ann cracked the eggs into the bowl.', 'Ann picked up the eggs and put them back in the carton.', 'Ann used a fork to beat the eggs.']",0,3,train_900,2
"['Mary took out the lamp from its package.', 'Mary smashed the lamp on the floor.', 'Mary turned the lamp on.', 'Mary sat down in the chair.', 'Mary turned on the television.']",0,2,train_901,1
"['Tom took wrench from toolbox.', 'Tom took tester from the cupboard.', 'Tom used both wrench and tester to repair motorbike.', 'Tom welded shut the dome screws.', 'Tom cleaned the inside part and fixed the dome.']",0,4,train_902,6
"['Mary turned on the table lamp.', 'Mary took out her pencil and notebook.', 'Mary drew heart shapes on all the pages of her notebook with a pencil.', 'Mary threw away her drawings.', 'Mary glued the heart shaped drawings on her book.']",0,4,train_903,8
"['Ann opened the trunk of the car.', 'Ann put the bicycle in the trunk.', 'Ann cut the rope into many small pieces.', 'Ann rode the bicycle home.', 'Ann closed the trunk of the car.']",0,3,train_904,3
